id,title,category,language,instructor_name
2533568,AWS Certified DevOps Engineer Professional 2022 - Hands On!,IT & Software,English,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer"
2537858,Azure Data Engineer Technologies for Beginners [Bundle],IT & Software,English,"Eshant Garg | | LearnCloud.Info | 100,000+ Enrollments"
2542519,Forex Algorithmic Trading Course: Code a Forex Robot!,Finance & Accounting,English,Mohsen Hassan
2542943,Excel Essentials for the Real World (Complete Excel Course),Office Productivity,English,Leila Gharani
2555029,"CompTIA A+ (220-1001) Test Prep, Exams and Simulations",IT & Software,English,"Jason Dion • 900,000+ Enrollments Worldwide"
2562342,"Diversity, Equity, and Inclusion: A Beginner’s Guide",Business,English,Ulysses Smith
2563480,Complete course in AutoCAD : 2D and 3D,Design,English,CADCIM Technologies
2570906,LPI Linux Essentials (010-160) Complete Course and Exams,IT & Software,English,"Jason Dion • 900,000+ Enrollments Worldwide"
2577854,"Altcoin Ratings, Reviews, & Price Analysis System",Finance & Accounting,English,The Bearable Bull
2591908,Azure DevOps Fundamentals for Beginners,IT & Software,English,Brian Culp
2597160,Practice Exams | AWS Certified Solutions Architect Associate,IT & Software,English,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer"
2600276,Practical Time Management - Personal Productivity Tools,Personal Development,English,Piotr Nabielec
2602414,Free AWS Certified Cloud Practitioner 2019,IT & Software,English,Andrew Brown
2604078,Google Cloud Platform (GCP) Fundamentals for Beginners,IT & Software,English,Janakiram MSV
2605732,Zero to Hero in Microsoft Excel: Complete Excel guide 2022,Office Productivity,English,Start-Tech Academy
2609434,Node.js API Masterclass With Express & MongoDB,Development,English,Brad Traversy
2611510,Introduction Agile & Scrum for Product Owners,Business,English,Valentin Despa
2615622,Mastering Conflict Management and Resolution at Work,Business,English,Dr. Priya Nalkur
2619774,Microsoft PowerPoint From Beginner to Advanced,Office Productivity,English,Kyle Pew
2622934,Istio Hands-On for Kubernetes,IT & Software,English,Richard Chesterwood
2634490,The Modern Javascript Bootcamp Course (2022),Development,English,Colt Steele
2636008,Introduction to Service Management with ITIL 4,IT & Software,English,"Jason Dion • 900,000+ Enrollments Worldwide"
2636828,SAP FICO (Finance & Controlling )  Simplified For Beginners,IT & Software,English,R eLearning Solutions
2642574,The Complete Android 12 & Kotlin Development Masterclass,Development,English,Denis Panjuta
2645936,AWS Certified Cloud Practitioner Exam Training [New] 2022,IT & Software,English,Neal Davis | AWS Certified Solutions Architect & Developer
2650928,Master Digital Product Design: UX Research & UI Design,Design,English,Rob Sutcliffe
2657572,Free Blender Crash Course!,Design,English,Gustavo Rosa
2658548,Digital Marketing Certification: Master Digital Marketing,Marketing,English,Alexandros Fatsis - Digital Marketing Professional
2659020,"Master Native English | Speaking Skills, Grammar, and More",Teaching & Academics,English,Luke Priddy
2668194,Python for Absolute Beginners | Python Beginner to Pro 2022,Development,English,365 Careers
2674318,FREE Affiliate Marketing Course for Beginners,Marketing,English,Tyler Stokes
2674950,Discovery - Mini curso de inglês gratuito.,Teaching & Academics,Portuguese,Cinthia Locatelli
2682696,The Business Analysis Certification Program (IIBA - ECBA),Business,English,Sorin Dumitrascu
2687810,Data Entry Course for Beginners,Business,English,MD AZHARUL ISLAM RAFY
2701028,Django 3 - Full Stack Websites with Python Web Development,Development,English,Nick Walter
2707184,Java Programming: Complete Beginner to Advanced,Development,English,CodeIn Academy
2709124,Kids Yoga Teacher Training Certificate Course - Ages 2-17,Health & Fitness,English,Jessica Fleming
2722434,Python Programming - From Basics to Advanced level [2022],Development,English,EdYoda Digital University
2741358,Exam AZ-305 - Designing Azure Infrastructure Solutions 2022,IT & Software,English,Alan Rodrigues
2743630,"Ultimate Microsoft Office; Excel, Word, PowerPoint & Access",Office Productivity,English,Simon Sez IT
2749676,[NEW] Cyber Security 2020,IT & Software,English,Daniel Arzuaga
2752048,Data Warehouse Fundamentals for Beginners,Business,English,Alan Simon
2776760,100 Days of Code: The Complete Python Pro Bootcamp for 2022,Development,English,Dr. Angela Yu
2779762,"DevOps , CI/CD(Continuous Integration/Delivery for Beginners",Development,English,John Honai
2782102,AZ-500 Microsoft Azure Security Exam Certification 2022,IT & Software,English,Alan Rodrigues
2782800,20 Web Projects With Vanilla JavaScript,Development,English,Brad Traversy
2786494,Instagram Marketing 2022 | Grow Organic Followers Naturally!,Marketing,English,Skyler Chase
2787956,"Growth Mindset: The Key to Confidence, Impact & Fulfillment",Personal Development,English,Diane Flynn
2789348,Ultimate AWS Certified Solutions Architect Professional 2022,IT & Software,English,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer"
2800790,RPA - Process Automation using UIPATH - Beginner to Expert,IT & Software,English,Rahul Shetty
2809631,The Ultimate Agile Scrum Master Certification Training,IT & Software,English,Vladimir Raykov
2846906,Product Owner Certification Mock Exams 2022 - 800 questions,IT & Software,English,Ludovic LARRY
2860806,Life Coach Certification Masterclass: 3 Certifications In 1,Personal Development,English,Felix Harder
2862896,Best Practices for Working Remotely,Personal Development,English,Shelley Osborne
2864860,Microsoft Certified: Data Analyst Associate with Power BI,Business,English,John David Ariansen
2887266,Microservices with Node JS and React,Development,English,Stephen Grider
2887508,Ms Excel/Excel 2022 - The Complete Introduction to Excel,Office Productivity,English,Yassin Marco
2892418,Change Agility in the Workplace: Become a Change Agent,Personal Development,English,Shelley Osborne
2897796,Yoni/Vaginal Steam Training Certification E Course,Health & Fitness,English,Misty Cassady
2915726,Herbalism :: Professional Herbalist Certificate,Health & Fitness,English,Elizabeth Heck
2938000,The Ultimate SEO Training 2022 + SEO For Wordpress Websites,Marketing,English,Joshua George
2982132,Liderazgo: Gerencia en Tecnología / Ingeniería 2022,Personal Development,Spanish,Oswaldo Alvarez
3029632,Spiritual Coach Certification (Accredited),Personal Development,English,Joeel & Natalie Rivera
3033110,HTML5 - From Basics to Advanced level [2022],Development,English,EdYoda Digital University
3047216,Python for beginners - Learn all the basics of python,Development,English,Yassin Marco
3065812,MD-100 Windows Clients Certification Course. Windows 10 & 11,IT & Software,English,John Christopher
3074134,Adobe Premiere Pro CC – Essentials Training Course,Design,English,Daniel Walter Scott
3084174,Fully Accredited Certificate in Natural Medicine & Herbalism,Health & Fitness,English,Dr Paul Greham
3123256,Advanced DAX for Microsoft Power BI Desktop,Business,English,Maven Analytics
3136332,Power Apps - Complete Guide to Microsoft PowerApps,Office Productivity,English,Henry Habib
3142170,6 Practice Exams | AWS Certified Cloud Practitioner CLF-C01,IT & Software,English,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer"
3142166,[NEW] Ultimate AWS Certified Cloud Practitioner - 2022,IT & Software,English,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer"
3145480,Google Ads For Beginners 2022 - Step By Step Process,Marketing,English,Joshua George
3203920,Certified: The Definitive Guide To The Akashic Records,Lifestyle,English,Julian Jenkins
3212235,The Complete Salesforce Development Course,Development,English,Manish Choudhari
3227583,"Complete Web & Mobile Designer in 2022: UI/UX, Figma, +more",Design,English,Andrei Neagoie
3278738,Intune Training with Microsoft Endpoint Manager (MDM / MAM),IT & Software,English,John Christopher
3279690,DP-900 Azure Data Fundamentals Exam Prep In One Day,Development,English,Scott Duffy  • 800.000+ Students
3285798,Watercolor Painting For Beginners | By Award Winning Artist,Lifestyle,English,Broderick Wong
3291970,Complete Ethical Hacking Bootcamp 2022: Zero to Mastery,IT & Software,English,Andrei Neagoie
3292616,ISTQB Foundation Level 2022 Complete Training,Development,English,T Roshdy
3321604,The DevOps Essentials -  The Handbook,IT & Software,English,Anand Rao Nednur
3329962,Introduction to Cloud Computing on AWS for Beginners [2022],IT & Software,English,Neal Davis | AWS Certified Solutions Architect & Developer
3341032,The Ultimate Product Owner Certification Training,IT & Software,English,Vladimir Raykov
3377424,DP-203: Data Engineering on Microsoft Azure + Practice Tests,IT & Software,English,"Eshant Garg | | LearnCloud.Info | 100,000+ Enrollments"
3385322,"Anti-Money Laundering Concepts: AML, KYC and Compliance",Finance & Accounting,English,GenMan Solutions
3401084,Manual Lymphatic Drainage Massage Certificate Course (6CEU),Health & Fitness,English,Mark Perren-Jones
3428726,Python & Machine Learning for Financial Analysis,Development,English,"Dr. Ryan Ahmed, Ph.D., MBA"
3438904,Active Listening: You Can Be a Great Listener,Business,English,Lauren Powers
3448142,Windows Server 2019 Administration,IT & Software,English,Kevin Brown
3452232,Power Automate - Complete Guide to Microsoft Power Automate,IT & Software,English,Henry Habib
3490000,Docker & Kubernetes: The Practical Guide [2022 Edition],Development,English,Academind by Maximilian Schwarzmüller
3501832,Mathematical Foundations of Machine Learning,Development,English,Dr Jon Krohn
3507196,Google Sheets - The Comprehensive Masterclass,Office Productivity,English,Leila Gharani
3515300,Mastering 4 critical SKILLS using C++ 17,Development,English,GetSkilled Org
3532970,Diploma Course in Human Resource Management (HRM),Business,English,Akaaro Consulting and Training
3533422,MERN eCommerce From Scratch,Development,English,Brad Traversy
3570337,The Data Analyst Course: Complete Data Analyst Bootcamp 2022,Business,English,365 Careers
3582872,"Complete Investing Course (Stocks, ETFs, Index/Mutual Funds)",Finance & Accounting,English,Mohsen Hassan
3604434,Microfrontends with React: A Complete Developer's Guide,Development,English,Stephen Grider
3611296,Clean Code,Development,English,Academind by Maximilian Schwarzmüller
3612836,How to Paint From Beginner to Master -Acrylic Painting-,Lifestyle,English,Joseph Patric Daniels
3612968,How to Become a Mobile Notary and Loan Signing Agent,Business,English,Jennifer Schroeder
3644002,DP-900: Microsoft Azure Data Fundamentals Course - May 2022,IT & Software,English,"Eshant Garg | | LearnCloud.Info | 100,000+ Enrollments"
3655840,The Ultimate 2022 Fullstack Web Development Bootcamp,Development,English,Kane Ezki
3671332,"50 Projects In 50 Days - HTML, CSS & JavaScript",Development,English,Brad Traversy
3681884,The Nuts and Bolts of OAuth 2.0,IT & Software,English,Aaron Parecki
3693164,TensorFlow Developer Certificate in 2022: Zero to Mastery,Development,English,Andrei Neagoie
3709784,Agile Project Management in 30 Minutes,Business,English,Crystal Richards
3740582,The Complete Java Development Bootcamp,Development,English,Learn The Part Inc.
3780436,Testing React with Jest and React Testing Library (RTL),Development,English,Bonnie Schulkin
3792262,The Git & Github Bootcamp,Development,English,Colt Steele
3805684,Positive Self Talk - Affirmations & Mindset,Personal Development,English,Chris Croft
3827154,GCP Associate Cloud Engineer - Google Cloud Certification,IT & Software,English,in28Minutes Official
3995372,GCP Professional Cloud Architect: Google Cloud Certification,IT & Software,English,in28Minutes Official
3997928,Must-Have Skills (Training) for Virtual Assistants in 2022,Business,English,Erin Booth
4008228,GCP for Beginners - Become a Google Cloud Digital Leader,IT & Software,English,in28Minutes Official
4015622,100 Days Of Code - 2022 Web Development Bootcamp,Development,English,Academind by Maximilian Schwarzmüller
4049392,AZ-900 Microsoft Azure Fundamentals in a Weekend,IT & Software,English,in28Minutes Official
4172946,TOTAL: CompTIA Security+ Certification (SY0-601),IT & Software,English,Total Seminars • Over 1 Million Enrollments
4182538,Azure Databricks & Spark Core For Data Engineers(Python/SQL),IT & Software,English,Ramesh Retnasamy
4223486,CompTIA Network+ (N10-008) Full Course & Practice Exam,IT & Software,English,"Jason Dion • 900,000+ Enrollments Worldwide"
4323400,15 days of Power BI - Complete Microsoft Power BI Bootcamp,Business,English,Nikolai Schuler
4341438,Build Web Apps with React & Firebase,Development,English,The Net Ninja (Shaun Pelling)
4359576,Figma UI UX Design Essentials,Design,English,Daniel Walter Scott
4424420,Metaverse Masterclass- Learn Everything about the Metaverse!,Finance & Accounting,English,Henrique Centieiro
